item_id,vendor_name,title,match_name,score,cand_calories,cand_raw_snippet
51ef1dc9-20,healthybee,Omelette Chicken Decker Sandwich,omelette,90.0,,"{'name': 'Omelette', 'aliases': ['egg omelette', 'masala omelette'], 'category': 'eggs', 'serving': '2 eggs (100g)', 'macros': {'per': '100g', 'kcal': 154, 'protein_g': 10.6, 'carbs_g': 0.8, 'fat_g': 11.7, 'fiber_g': 0, 'sodium_mg': 342}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 54, 'vitamin_a_mcg':"
51ef1dc9-20,healthybee,Omelette Chicken Decker Sandwich,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-20,healthybee,Omelette Chicken Decker Sandwich,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-21,healthybee,Veg Sandwich,dosa,57.0,,"{'name': 'Dosa', 'aliases': ['plain dosa', 'crispy dosa'], 'category': 'breakfast', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 168, 'protein_g': 3.9, 'carbs_g': 29.2, 'fat_g': 3.7, 'fiber_g': 1.4, 'sodium_mg': 125}, 'micros': {'iron_mg': 1.1, 'calcium_mg': 28, 'vitamin_b1_mg': 0"
51ef1dc9-21,healthybee,Veg Sandwich,khichdi,54.0,,"{'name': 'Khichdi', 'aliases': ['moong dal khichdi', 'dal khichdi'], 'category': 'comfort-food', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 120, 'protein_g': 4.8, 'carbs_g': 21.5, 'fat_g': 1.8, 'fiber_g': 2.5, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 28, 'fola"
51ef1dc9-21,healthybee,Veg Sandwich,biryani vegetable,45.86206896551724,,"{'name': 'Biryani Vegetable', 'aliases': ['veg biryani', 'vegetable biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.2, 'fiber_g': 2.8, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 4"
51ef1dc9-22,healthybee,Chicken Mayo Grilled Sandwich,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-22,healthybee,Chicken Mayo Grilled Sandwich,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-22,healthybee,Chicken Mayo Grilled Sandwich,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-23,healthybee,Bite into the goodness of chicken and mayonnaise enveloped in multi-grain grilled sandwich.,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-23,healthybee,Bite into the goodness of chicken and mayonnaise enveloped in multi-grain grilled sandwich.,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-23,healthybee,Bite into the goodness of chicken and mayonnaise enveloped in multi-grain grilled sandwich.,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-24,healthybee,Boiled Egg Sandwich,egg boiled,85.5,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
51ef1dc9-24,healthybee,Boiled Egg Sandwich,khichdi,54.0,,"{'name': 'Khichdi', 'aliases': ['moong dal khichdi', 'dal khichdi'], 'category': 'comfort-food', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 120, 'protein_g': 4.8, 'carbs_g': 21.5, 'fat_g': 1.8, 'fiber_g': 2.5, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 28, 'fola"
51ef1dc9-24,healthybee,Boiled Egg Sandwich,salad mixed,46.63636363636363,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-25,healthybee,Veg Coleslaw Sandwich,egg boiled,60.00000000000001,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
51ef1dc9-25,healthybee,Veg Coleslaw Sandwich,khichdi,54.0,,"{'name': 'Khichdi', 'aliases': ['moong dal khichdi', 'dal khichdi'], 'category': 'comfort-food', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 120, 'protein_g': 4.8, 'carbs_g': 21.5, 'fat_g': 1.8, 'fiber_g': 2.5, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 28, 'fola"
51ef1dc9-25,healthybee,Veg Coleslaw Sandwich,masala dosa,49.090909090909086,,"{'name': 'Masala Dosa', 'aliases': ['potato dosa', 'aloo dosa'], 'category': 'breakfast', 'serving': '1 piece (200g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 4.2, 'carbs_g': 28.5, 'fat_g': 5.8, 'fiber_g': 2.1, 'sodium_mg': 280}, 'micros': {'iron_mg': 1.4, 'calcium_mg': 32, 'vitamin_c_mg"
51ef1dc9-26,healthybee,Cheese Chilli Grilled Sandwich,idli,67.5,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
51ef1dc9-26,healthybee,Cheese Chilli Grilled Sandwich,dosa,67.5,,"{'name': 'Dosa', 'aliases': ['plain dosa', 'crispy dosa'], 'category': 'breakfast', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 168, 'protein_g': 3.9, 'carbs_g': 29.2, 'fat_g': 3.7, 'fiber_g': 1.4, 'sodium_mg': 125}, 'micros': {'iron_mg': 1.1, 'calcium_mg': 28, 'vitamin_b1_mg': 0"
51ef1dc9-26,healthybee,Cheese Chilli Grilled Sandwich,salad mixed,54.4090909090909,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-27,healthybee,Paneer Peri Peri Salad,paneer,90.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
51ef1dc9-27,healthybee,Paneer Peri Peri Salad,palak paneer,85.5,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
51ef1dc9-27,healthybee,Paneer Peri Peri Salad,salad mixed,85.5,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-28,healthybee,Peri - Peri Chicken Salad,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-28,healthybee,Peri - Peri Chicken Salad,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-28,healthybee,Peri - Peri Chicken Salad,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-29,healthybee,Jamaican Jerk Chicken Salad,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-29,healthybee,Jamaican Jerk Chicken Salad,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-29,healthybee,Jamaican Jerk Chicken Salad,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-30,healthybee,Basil Pesto Chicken Salad,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-30,healthybee,Basil Pesto Chicken Salad,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-30,healthybee,Basil Pesto Chicken Salad,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-31,healthybee,Creamy Garlic Chicken Salad,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-31,healthybee,Creamy Garlic Chicken Salad,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-31,healthybee,Creamy Garlic Chicken Salad,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-32,healthybee,Steamed Chicken Salad - Lean Protein,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-32,healthybee,Steamed Chicken Salad - Lean Protein,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-32,healthybee,Steamed Chicken Salad - Lean Protein,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-33,healthybee,Zesty Herbs Grilled Paneer Salad,paneer,90.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
51ef1dc9-33,healthybee,Zesty Herbs Grilled Paneer Salad,palak paneer,85.5,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
51ef1dc9-33,healthybee,Zesty Herbs Grilled Paneer Salad,salad mixed,85.5,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-34,healthybee,Classic Grill Chicken Salad,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-34,healthybee,Classic Grill Chicken Salad,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-34,healthybee,Classic Grill Chicken Salad,biryani chicken,85.5,,"{'name': 'Biryani Chicken', 'aliases': ['chicken biryani', 'hyderabadi biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 185, 'protein_g': 8.5, 'carbs_g': 24.2, 'fat_g': 6.8, 'fiber_g': 1.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.8, 'calcium_mg'"
51ef1dc9-35,healthybee,Sprouts Salad,sprouts,90.0,,"{'name': 'Sprouts', 'aliases': ['moong sprouts', 'mixed sprouts'], 'category': 'pulses', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 30, 'protein_g': 3.0, 'carbs_g': 5.9, 'fat_g': 0.2, 'fiber_g': 1.8, 'sodium_mg': 6}, 'micros': {'iron_mg': 1.3, 'calcium_mg': 13, 'vitamin_c_mg': 1"
51ef1dc9-35,healthybee,Sprouts Salad,vada,60.00000000000001,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
51ef1dc9-35,healthybee,Sprouts Salad,salad mixed,59.375,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-36,healthybee,Fruit Sprouts Salad,sprouts,90.0,,"{'name': 'Sprouts', 'aliases': ['moong sprouts', 'mixed sprouts'], 'category': 'pulses', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 30, 'protein_g': 3.0, 'carbs_g': 5.9, 'fat_g': 0.2, 'fiber_g': 1.8, 'sodium_mg': 6}, 'micros': {'iron_mg': 1.3, 'calcium_mg': 13, 'vitamin_c_mg': 1"
51ef1dc9-36,healthybee,Fruit Sprouts Salad,salad mixed,85.5,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-36,healthybee,Fruit Sprouts Salad,vada,60.00000000000001,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
51ef1dc9-37,healthybee,Paneer Salad,paneer,90.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
51ef1dc9-37,healthybee,Paneer Salad,palak paneer,79.16666666666666,,"{'name': 'Palak Paneer', 'aliases': ['spinach paneer', 'spinach cottage cheese'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 145, 'protein_g': 8.5, 'carbs_g': 5.2, 'fat_g': 10.8, 'fiber_g': 2.1, 'sodium_mg': 420}, 'micros': {'iron_mg': 3.8, 'calcium_mg'"
51ef1dc9-37,healthybee,Paneer Salad,poha,60.00000000000001,,"{'name': 'Poha', 'aliases': ['beaten rice', 'chivda', 'flattened rice'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 158, 'protein_g': 2.1, 'carbs_g': 30.8, 'fat_g': 2.5, 'fiber_g': 1.8, 'sodium_mg': 320}, 'micros': {'iron_mg': 3.2, 'calcium_mg': 18, 'vita"
51ef1dc9-38,healthybee,Boiled Eggs Salad,egg boiled,85.5,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
51ef1dc9-38,healthybee,Boiled Eggs Salad,salad mixed,85.5,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-38,healthybee,Boiled Eggs Salad,vada,60.00000000000001,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
51ef1dc9-39,healthybee,Chickpea Beetroot Salad,salad mixed,85.5,,"{'name': 'Salad Mixed', 'aliases': ['green salad', 'vegetable salad', 'garden salad'], 'category': 'salads', 'serving': '1 bowl (150g)', 'macros': {'per': '100g', 'kcal': 25, 'protein_g': 1.2, 'carbs_g': 4.8, 'fat_g': 0.3, 'fiber_g': 2.5, 'sodium_mg': 15}, 'micros': {'vitamin_a_mcg': 285, 'vitamin_c"
51ef1dc9-39,healthybee,Chickpea Beetroot Salad,chickpeas curry,67.5,,"{'name': 'Chickpeas Curry', 'aliases': ['chana masala', 'chole', 'chickpea curry', 'garbanzo beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 164, 'protein_g': 8.9, 'carbs_g': 27.4, 'fat_g': 2.6, 'fiber_g': 7.6, 'sodium_mg': 350}, 'micros': {'iron_mg': 2"
51ef1dc9-39,healthybee,Chickpea Beetroot Salad,chicken tikka,60.00000000000001,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
